environment,frozen_registry_sha256,feature,gain_mean,gain_sd,n_folds
combined_attack,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,delta:lexical_00,0.049124383575590035,0.01679043483279619,60
combined_attack,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,delta:lexical_01,0.016297107944562923,0.005159271516623713,60
combined_attack,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,delta:lexical_02,0.017143109245812863,0.008892501492166357,60
combined_attack,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,delta:lexical_03,0.01398375789948039,0.005455710492244523,60
combined_attack,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,delta:lexical_04,0.01520610837607205,0.008382829570010273,60
combined_attack,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,delta:lexical_05,0.017636314202120466,0.008613503645897058,60
combined_attack,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,delta:structural_syntax_00,0.007404850604891469,0.004249265661242457,60
combined_attack,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,delta:structural_syntax_01,0.011306413149433757,0.004824383344456779,60
combined_attack,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,delta:structural_syntax_02,0.0082875439676089,0.006490691702066355,60
combined_attack,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,delta:structural_syntax_03,0.11426902437650974,0.03246366095037617,60
combined_attack,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,delta:structural_syntax_04,0.0036786936458405735,0.0015320500836918695,60
combined_attack,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,delta:structural_syntax_05,0.008243080321338307,0.00546009163520509,60
combined_attack,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,delta:structural_syntax_06,0.015706547300318285,0.01950755074910099,60
combined_attack,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,delta:structural_syntax_07,0.0014679519662687,0.0014736447511297217,60
combined_attack,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,delta:formatting_layout_00,0.003437084720084446,0.0008451853219003071,60
combined_attack,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,delta:formatting_layout_01,0.005058368492717485,0.0016791966162459776,60
combined_attack,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,delta:formatting_layout_02,0.003471605973989072,0.0010710705096314784,60
combined_attack,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,delta:formatting_layout_03,0.002923114840720692,0.0008634224227536617,60
combined_attack,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,relative_delta:original_style_00,0.0032037985856338564,0.0033760106353678057,60
combined_attack,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,relative_delta:original_style_01,0.003284715424893221,0.002924530831814584,60
combined_attack,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,relative_delta:original_style_02,0.0061058398701506755,0.006097588146202761,60
combined_attack,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,relative_delta:original_style_03,0.0037645590137609934,0.0035523144487060966,60
combined_attack,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,relative_delta:original_style_04,0.0034688538145104366,0.0014877051569671734,60
combined_attack,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,relative_delta:original_style_05,0.006122619766931642,0.01308107201451743,60
combined_attack,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,relative_delta:original_style_06,0.0070941727640056575,0.004649914060772687,60
combined_attack,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,relative_delta:original_style_07,0.005172054438450308,0.0015020595990204917,60
combined_attack,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,relative_delta:original_style_08,0.00996826848616713,0.018948249672704146,60
combined_attack,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,relative_delta:original_style_09,0.008387081187694928,0.00990506106896331,60
combined_attack,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,relative_delta:lexical_00,0.015546652646923054,0.011518040465720589,60
combined_attack,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,relative_delta:lexical_01,0.029047483173343012,0.014066497683732977,60
combined_attack,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,relative_delta:lexical_02,0.01882814534550376,0.007890614735842802,60
combined_attack,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,relative_delta:lexical_03,0.018648876978450975,0.010756920315989101,60
combined_attack,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,relative_delta:lexical_04,0.0058530098052045065,0.0033976629235926465,60
combined_attack,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,relative_delta:lexical_05,0.019274265215433063,0.009791473408670566,60
combined_attack,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,relative_delta:structural_syntax_00,0.006816898657465588,0.005002217414822963,60
combined_attack,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,relative_delta:structural_syntax_01,0.020656745342801614,0.009200352284408984,60
combined_attack,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,relative_delta:structural_syntax_02,0.04842375980880515,0.040114634092757964,60
combined_attack,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,relative_delta:structural_syntax_03,0.10378266026310985,0.05253833110814926,60
combined_attack,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,relative_delta:structural_syntax_04,0.0043825418420915105,0.0032967044580966623,60
combined_attack,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,relative_delta:structural_syntax_05,0.046060755747697364,0.020984646581270267,60
combined_attack,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,relative_delta:structural_syntax_06,0.06036998286050774,0.021371825892168225,60
combined_attack,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,relative_delta:structural_syntax_07,0.004974226313163375,0.005706748412525408,60
combined_attack,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,relative_delta:formatting_layout_00,0.0025142833797590436,0.0008606348921505011,60
combined_attack,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,relative_delta:formatting_layout_01,0.005451332569770183,0.0024870725550948857,60
combined_attack,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,relative_delta:formatting_layout_02,0.003977090001144988,0.0017769730603892416,60
combined_attack,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,relative_delta:formatting_layout_03,0.0024931379885606026,0.001312976445298876,60
cross_language,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,human_absolute:original_style_00,0.001180625338377285,0.00037455973590999446,12
cross_language,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,human_absolute:original_style_01,0.001361438955792876,0.0004429124667317545,12
cross_language,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,human_absolute:original_style_02,0.0014213872645295709,0.0005951417786450658,12
cross_language,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,human_absolute:original_style_03,0.004751006668567538,0.001414841423609198,12
cross_language,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,human_absolute:original_style_04,0.0012028214246877886,0.00018362463056060223,12
cross_language,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,human_absolute:original_style_05,0.0014683828928614966,0.0003692720114956464,12
cross_language,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,human_absolute:original_style_06,0.0015436140756801646,0.00023561718818058467,12
cross_language,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,human_absolute:original_style_07,0.0015015306839854551,0.0001924625569604205,12
cross_language,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,human_absolute:original_style_08,0.001569293420114078,0.0003754427658694525,12
cross_language,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,human_absolute:original_style_09,0.0013778578833337305,0.0003292209731927851,12
cross_language,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,human_absolute:lexical_00,0.0021200750056484924,0.00033560029181617374,12
cross_language,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,human_absolute:lexical_01,0.0017312757466794902,0.00030298143700917436,12
cross_language,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,human_absolute:lexical_02,0.001856610447389811,0.0002635760447748284,12
cross_language,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,human_absolute:lexical_03,0.0014336511179454425,0.00027672548352302524,12
cross_language,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,human_absolute:lexical_04,0.001370441649200584,0.0003936854342601675,12
cross_language,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,human_absolute:lexical_05,0.001497225238693916,0.0003569987150273607,12
cross_language,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,human_absolute:structural_syntax_00,0.0010580513319684776,0.00019298333767877527,12
cross_language,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,human_absolute:structural_syntax_01,0.0011773802323346324,0.00022833286646485094,12
cross_language,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,human_absolute:structural_syntax_02,0.001353590626998022,0.0003513752059959672,12
cross_language,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,human_absolute:structural_syntax_03,0.002234312060086471,0.0005642604379455669,12
cross_language,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,human_absolute:structural_syntax_04,0.0012136516156206895,0.00020672731923245644,12
cross_language,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,human_absolute:structural_syntax_05,0.0014383216926752431,0.00014973775996245337,12
cross_language,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,human_absolute:structural_syntax_06,0.0011692331903955559,0.0002460781529706971,12
cross_language,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,human_absolute:structural_syntax_07,0.0012796054827698886,0.0003320966330000123,12
cross_language,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,human_absolute:formatting_layout_00,0.001089883345801435,0.00015123760011282863,12
cross_language,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,human_absolute:formatting_layout_01,0.0011352892239792779,0.00018738844607570757,12
cross_language,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,human_absolute:formatting_layout_02,0.0011850547700490018,0.00011231522844131061,12
cross_language,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,human_absolute:formatting_layout_03,0.0013871541739227681,0.00019654532009796935,12
cross_language,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,candidate_absolute:original_style_00,0.0016749452237842918,0.001129654602820861,12
cross_language,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,candidate_absolute:original_style_01,0.001322191231403083,0.0005311062639702855,12
cross_language,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,candidate_absolute:original_style_02,0.001197587678103871,0.0008956822329501277,12
cross_language,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,candidate_absolute:original_style_03,0.005227406632301888,0.0011038597403114031,12
cross_language,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,candidate_absolute:original_style_04,0.0010947230932356288,0.00018193660816527132,12
cross_language,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,candidate_absolute:original_style_05,0.0017810364091005247,0.00034121507630294494,12
cross_language,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,candidate_absolute:original_style_06,0.0015717400780287348,0.00026189278154581147,12
cross_language,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,candidate_absolute:original_style_07,0.0025189496275807143,0.0002349940400081756,12
cross_language,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,candidate_absolute:original_style_08,0.0027796948194406604,0.0008660631526443697,12
cross_language,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,candidate_absolute:original_style_09,0.0016601620899428834,0.00047336181067791564,12
cross_language,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,candidate_absolute:lexical_00,0.0026349831794358317,0.00046415601727126934,12
cross_language,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,candidate_absolute:lexical_01,0.0017588649948302186,0.0003569641068464782,12
cross_language,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,candidate_absolute:lexical_02,0.0021369213410123472,0.0003492079142097871,12
cross_language,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,candidate_absolute:lexical_03,0.0014236331175604662,0.00019300655242795027,12
cross_language,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,candidate_absolute:lexical_04,0.002271020171866465,0.0003639012467627545,12
cross_language,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,candidate_absolute:lexical_05,0.0014935814246802195,0.0003956232133075635,12
cross_language,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,candidate_absolute:structural_syntax_00,0.00246646218681802,0.0003322889390705123,12
cross_language,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,candidate_absolute:structural_syntax_01,0.0010811354855083713,0.0001954473263198665,12
cross_language,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,candidate_absolute:structural_syntax_02,0.0010249170129845886,0.00022170078270876713,12
cross_language,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,candidate_absolute:structural_syntax_03,0.016099029357582288,0.006837031893919345,12
cross_language,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,candidate_absolute:structural_syntax_04,0.0014080711882339125,0.00033023573828955033,12
cross_language,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,candidate_absolute:structural_syntax_05,0.0014800885184297237,0.0006403303790410878,12
cross_language,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,candidate_absolute:structural_syntax_06,0.0012508180240708101,0.0002834148479296647,12
cross_language,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,candidate_absolute:structural_syntax_07,0.0008741535542137196,0.00035687660607399937,12
cross_language,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,candidate_absolute:formatting_layout_00,0.0010745643438803468,0.00015213865819455651,12
cross_language,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,candidate_absolute:formatting_layout_01,0.0010642721239811825,0.00023166722329036427,12
cross_language,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,candidate_absolute:formatting_layout_02,0.0012521327813978234,0.0001669767694199707,12
cross_language,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,candidate_absolute:formatting_layout_03,0.0012808229672639536,0.00017521155495544316,12
cross_language,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,delta:original_style_00,0.0052399405802632665,0.0017084021731794262,12
cross_language,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,delta:original_style_01,0.008611604020164379,0.0016187405352724041,12
cross_language,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,delta:original_style_02,0.00565614487947845,0.0016632447168915467,12
cross_language,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,delta:original_style_03,0.005895116768329655,0.0012703885421156017,12
cross_language,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,delta:original_style_04,0.0029435279783308773,0.0009429446289539436,12
cross_language,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,delta:original_style_05,0.004589960849917187,0.0015487112175411463,12
cross_language,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,delta:original_style_06,0.01559096932850728,0.003846053000277985,12
cross_language,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,delta:original_style_07,0.002214830389075564,0.0007736678681042961,12
cross_language,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,delta:original_style_08,0.024047993172448833,0.008966510458835886,12
cross_language,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,delta:original_style_09,0.008854251378253485,0.0025539312847099997,12
cross_language,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,delta:lexical_00,0.04473414532705897,0.008511833295790989,12
cross_language,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,delta:lexical_01,0.014386134168625804,0.0020259784370638967,12
cross_language,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,delta:lexical_02,0.014212140744530847,0.004821945149465252,12
cross_language,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,delta:lexical_03,0.017051860459463938,0.006182001139143117,12
cross_language,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,delta:lexical_04,0.016391008226425776,0.004716088547639388,12
cross_language,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,delta:lexical_05,0.01373480689280056,0.005977264565733078,12
cross_language,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,delta:structural_syntax_00,0.006941355063991925,0.0015413657245292851,12
cross_language,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,delta:structural_syntax_01,0.00829189469587975,0.0025014293892878627,12
cross_language,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,delta:structural_syntax_02,0.004012430183212563,0.0014322870887030729,12
cross_language,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,delta:structural_syntax_03,0.12599101329769288,0.025513588998199475,12
cross_language,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,delta:structural_syntax_04,0.0028471583290498787,0.0007122917967086247,12
cross_language,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,delta:structural_syntax_05,0.005717432197860659,0.003917663028656283,12
cross_language,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,delta:structural_syntax_06,0.005711868802550664,0.00352118222167035,12
cross_language,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,delta:structural_syntax_07,0.0022254473430741574,0.0004630686012897499,12
cross_language,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,delta:formatting_layout_00,0.003701663189671098,0.0005781631594058106,12
cross_language,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,delta:formatting_layout_01,0.007328631623386504,0.0018721881314767,12
cross_language,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,delta:formatting_layout_02,0.0032333588743047557,0.0008911259464562138,12
cross_language,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,delta:formatting_layout_03,0.002694664741414689,0.0009758463934851631,12
cross_language,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,relative_delta:original_style_00,0.001583438873353535,0.0008420404291406555,12
cross_language,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,relative_delta:original_style_01,0.0022405773022456258,0.0012759376958830595,12
cross_language,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,relative_delta:original_style_02,0.007870564693375099,0.003873523152231877,12
cross_language,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,relative_delta:original_style_03,0.006959138760911611,0.002395853788800689,12
cross_language,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,relative_delta:original_style_04,0.0026554384582611265,0.0007474755778016354,12
cross_language,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,relative_delta:original_style_05,0.0027045014416461634,0.004185063612349299,12
cross_language,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,relative_delta:original_style_06,0.0038080935183577185,0.0016564481711045917,12
cross_language,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,relative_delta:original_style_07,0.006536643484340909,0.0007113640131985378,12
cross_language,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,relative_delta:original_style_08,0.00911189920956621,0.015112582907910212,12
cross_language,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,relative_delta:original_style_09,0.01290081328517974,0.009262091753267875,12
cross_language,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,relative_delta:lexical_00,0.016634646096810857,0.014434181096568091,12
cross_language,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,relative_delta:lexical_01,0.017752315127594197,0.004401484459098823,12
cross_language,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,relative_delta:lexical_02,0.019600663795001364,0.004026728153260392,12
cross_language,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,relative_delta:lexical_03,0.02781650598386066,0.00879835765260289,12
cross_language,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,relative_delta:lexical_04,0.0032619823424230097,0.0012240380436706847,12
cross_language,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,relative_delta:lexical_05,0.01844920530925764,0.00668391231250127,12
cross_language,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,relative_delta:structural_syntax_00,0.004276691095414232,0.0043460089341016885,12
cross_language,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,relative_delta:structural_syntax_01,0.02136466406662611,0.005730936330086257,12
cross_language,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,relative_delta:structural_syntax_02,0.02922180040423188,0.008964257485794358,12
cross_language,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,relative_delta:structural_syntax_03,0.12208882077020784,0.07105647825090794,12
cross_language,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,relative_delta:structural_syntax_04,0.0027078481997814606,0.0015577214529073303,12
cross_language,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,relative_delta:structural_syntax_05,0.062035764623393636,0.018521506467858512,12
cross_language,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,relative_delta:structural_syntax_06,0.09085379867582548,0.01929604603068373,12
cross_language,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,relative_delta:structural_syntax_07,0.007122572826407231,0.002138251877736648,12
cross_language,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,relative_delta:formatting_layout_00,0.0017149808193036898,0.0005555030290566364,12
cross_language,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,relative_delta:formatting_layout_01,0.005538286157085925,0.0018730120040672223,12
cross_language,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,relative_delta:formatting_layout_02,0.002620479397575674,0.000985223694514921,12
cross_language,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,relative_delta:formatting_layout_03,0.001703837559435241,0.0005049268583991859,12
unseen_llm,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,human_absolute:original_style_00,0.002143075114357075,0.0013727040138172186,240
unseen_llm,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,human_absolute:original_style_01,0.0021115969299745703,0.0008944760163436471,240
unseen_llm,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,human_absolute:original_style_02,0.0018828823851964138,0.0020488423936309043,240
unseen_llm,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,human_absolute:original_style_03,0.001792148054009327,0.0016672166960138453,240
unseen_llm,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,human_absolute:original_style_04,0.0020500027947491844,0.0009221005371612483,240
unseen_llm,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,human_absolute:original_style_05,0.0028322317742784445,0.002570317440000413,240
unseen_llm,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,human_absolute:original_style_06,0.0020882790009534953,0.0006758549568294029,240
unseen_llm,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,human_absolute:original_style_07,0.002049692703098872,0.000774214692319366,240
unseen_llm,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,human_absolute:original_style_08,0.002604135836255501,0.0016681288156491097,240
unseen_llm,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,human_absolute:original_style_09,0.0023402769253161727,0.0013906904842478811,240
unseen_llm,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,human_absolute:lexical_00,0.0032126731311047396,0.0009563116664409108,240
unseen_llm,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,human_absolute:lexical_01,0.0029126882024181067,0.0012177639822774117,240
unseen_llm,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,human_absolute:lexical_02,0.0029300746650850204,0.0013332968119851988,240
unseen_llm,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,human_absolute:lexical_03,0.002371197352174661,0.0010219266786605768,240
unseen_llm,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,human_absolute:lexical_04,0.0023554763894858147,0.0007770785378522324,240
unseen_llm,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,human_absolute:lexical_05,0.0027700894993745173,0.0010396888329660741,240
unseen_llm,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,human_absolute:structural_syntax_00,0.002160483988542472,0.0010089971061626863,240
unseen_llm,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,human_absolute:structural_syntax_01,0.0017075337161419903,0.0006947798354133344,240
unseen_llm,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,human_absolute:structural_syntax_02,0.002472577126419511,0.0014851413120037878,240
unseen_llm,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,human_absolute:structural_syntax_03,0.00297669545432738,0.0017378759678133887,240
