environment,frozen_registry_sha256,feature,permutation_mean,permutation_sd,n_folds
unseen_llm,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,human_absolute:lexical_04,0.00019103745651360878,0.0016343833937182857,240
unseen_llm,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,human_absolute:lexical_05,0.0002990207033624741,0.0016384262049615789,240
unseen_llm,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,human_absolute:structural_syntax_00,-3.0029011770742648e-05,0.0011543868143841505,240
unseen_llm,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,human_absolute:structural_syntax_01,0.00013499698859682172,0.0012118121083214343,240
unseen_llm,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,human_absolute:structural_syntax_02,1.978201697524634e-05,0.0013740622559327096,240
unseen_llm,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,human_absolute:structural_syntax_03,-1.0747802165709622e-05,0.0006788445456548973,240
unseen_llm,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,human_absolute:structural_syntax_04,3.7965945510005e-05,0.0016944497348112346,240
unseen_llm,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,human_absolute:structural_syntax_05,-5.1844074040666156e-05,0.0009050538528380407,240
unseen_llm,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,human_absolute:structural_syntax_06,8.938395758466833e-05,0.00148592238952836,240
unseen_llm,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,human_absolute:structural_syntax_07,1.9830576235509156e-05,0.0003437171644007288,240
unseen_llm,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,human_absolute:formatting_layout_00,-6.584060201340845e-05,0.0024180063916101613,240
unseen_llm,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,human_absolute:formatting_layout_01,0.00011718260415059986,0.001305332512599077,240
unseen_llm,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,human_absolute:formatting_layout_02,-6.396914556754119e-06,0.0011771594799787949,240
unseen_llm,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,human_absolute:formatting_layout_03,-0.0001265289208753619,0.0012968101510180657,240
unseen_llm,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,candidate_absolute:original_style_00,0.00011167783647520329,0.0010061978912059065,240
unseen_llm,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,candidate_absolute:original_style_01,2.5489298670117178e-05,0.0009592109835764358,240
unseen_llm,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,candidate_absolute:original_style_02,-5.830234669291223e-05,0.0007226306294817242,240
unseen_llm,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,candidate_absolute:original_style_03,6.692753772713222e-05,0.0005626709200811469,240
unseen_llm,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,candidate_absolute:original_style_04,-3.0110981957139534e-05,0.001507953852667001,240
unseen_llm,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,candidate_absolute:original_style_05,2.0864775139722847e-05,0.0019752652052875343,240
unseen_llm,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,candidate_absolute:original_style_06,4.1048632373577586e-05,0.0015346361805913798,240
unseen_llm,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,candidate_absolute:original_style_07,-2.3837926408773467e-05,0.0018374833847845744,240
unseen_llm,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,candidate_absolute:original_style_08,0.0001288757898128055,0.0012742869922263765,240
unseen_llm,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,candidate_absolute:original_style_09,5.3601948090359344e-05,0.0013176023539909906,240
unseen_llm,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,candidate_absolute:lexical_00,0.0005464989120431316,0.002790280988848241,240
unseen_llm,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,candidate_absolute:lexical_01,9.935604983811649e-05,0.001905423905209587,240
unseen_llm,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,candidate_absolute:lexical_02,3.910624579545561e-05,0.0016779700656387965,240
unseen_llm,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,candidate_absolute:lexical_03,0.00023943861163246472,0.001792775441893876,240
unseen_llm,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,candidate_absolute:lexical_04,0.00020695417526710446,0.0017456767168906628,240
unseen_llm,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,candidate_absolute:lexical_05,0.00022435389697172958,0.002373680923809377,240
unseen_llm,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,candidate_absolute:structural_syntax_00,0.00028284676114076756,0.0019306671332624248,240
unseen_llm,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,candidate_absolute:structural_syntax_01,2.0091621901921024e-05,0.0011967000882774118,240
unseen_llm,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,candidate_absolute:structural_syntax_02,-4.431160669616148e-06,0.0013231566444331445,240
unseen_llm,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,candidate_absolute:structural_syntax_03,7.686573654574803e-05,0.0016733066790031908,240
unseen_llm,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,candidate_absolute:structural_syntax_04,2.8205744991439963e-05,0.0017253979543951946,240
unseen_llm,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,candidate_absolute:structural_syntax_05,-5.907853123969566e-05,0.0010540729665064474,240
unseen_llm,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,candidate_absolute:structural_syntax_06,0.00024763603489157544,0.0012245266952607874,240
unseen_llm,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,candidate_absolute:structural_syntax_07,-1.5581116704183513e-05,0.0003757381423292912,240
unseen_llm,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,candidate_absolute:formatting_layout_00,1.073178856954756e-05,0.0013585224010196973,240
unseen_llm,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,candidate_absolute:formatting_layout_01,-4.469215528834179e-05,0.001761884380636416,240
unseen_llm,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,candidate_absolute:formatting_layout_02,-0.0001483459715850774,0.0017574038993126788,240
unseen_llm,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,candidate_absolute:formatting_layout_03,9.953986668331065e-05,0.0013115250355258425,240
unseen_llm,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,delta:original_style_00,0.00011195995201305764,0.0024270247892968977,240
unseen_llm,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,delta:original_style_01,0.000730489382203237,0.003857670207897208,240
unseen_llm,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,delta:original_style_02,0.0006382807970416931,0.0017307389411487858,240
unseen_llm,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,delta:original_style_03,0.00039092493388436883,0.0014002534923038081,240
unseen_llm,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,delta:original_style_04,0.0001317420360455642,0.0024294731277910244,240
unseen_llm,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,delta:original_style_05,0.0004175130181088921,0.002236038686460083,240
unseen_llm,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,delta:original_style_06,0.0010130117410335185,0.004311121433483021,240
unseen_llm,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,delta:original_style_07,0.000273221730086326,0.0018768003365749603,240
unseen_llm,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,delta:original_style_08,0.0034298360860322147,0.0065893365527364125,240
unseen_llm,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,delta:original_style_09,0.0008166509343449397,0.003439525354997222,240
unseen_llm,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,delta:lexical_00,0.003511412721147068,0.006740202529462335,240
unseen_llm,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,delta:lexical_01,0.000446399246233956,0.0054171738623585266,240
unseen_llm,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,delta:lexical_02,0.0010700617258120192,0.0047388619319111884,240
unseen_llm,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,delta:lexical_03,0.0006222327191806284,0.003762489153108842,240
unseen_llm,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,delta:lexical_04,0.0010057824356371166,0.004411033699480454,240
unseen_llm,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,delta:lexical_05,0.0017095491960397327,0.005461928987724276,240
unseen_llm,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,delta:structural_syntax_00,0.00036256209083671367,0.001940908319441947,240
unseen_llm,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,delta:structural_syntax_01,0.001266031738048292,0.004421474874706399,240
unseen_llm,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,delta:structural_syntax_02,0.0006935134430357958,0.004053406497371032,240
unseen_llm,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,delta:structural_syntax_03,0.0018787869089986753,0.005002033366705666,240
unseen_llm,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,delta:structural_syntax_04,0.000114328120100451,0.001746438083408316,240
unseen_llm,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,delta:structural_syntax_05,0.0002647760100705975,0.0018949110270997183,240
unseen_llm,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,delta:structural_syntax_06,0.0004520160227165509,0.0037348149145191196,240
unseen_llm,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,delta:structural_syntax_07,5.326330365247785e-05,0.0008162771263908088,240
unseen_llm,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,delta:formatting_layout_00,0.00039660620464552256,0.002728436959769893,240
unseen_llm,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,delta:formatting_layout_01,0.0001936040469931117,0.0023811438319606276,240
unseen_llm,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,delta:formatting_layout_02,-8.561310391631827e-06,0.0026499382616430372,240
unseen_llm,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,delta:formatting_layout_03,7.634919522453431e-06,0.0015408849858188417,240
unseen_llm,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,relative_delta:original_style_00,4.078182573436044e-05,0.000615189226409855,240
unseen_llm,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,relative_delta:original_style_01,-6.77064282464714e-06,0.0007694080616503976,240
unseen_llm,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,relative_delta:original_style_02,0.00021904853925186948,0.0010878103004185588,240
unseen_llm,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,relative_delta:original_style_03,-1.1621246099327113e-05,0.0007964295416882187,240
unseen_llm,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,relative_delta:original_style_04,-0.00014378712156242618,0.001844927499947673,240
unseen_llm,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,relative_delta:original_style_05,0.0002126412895925555,0.0016069782683561646,240
unseen_llm,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,relative_delta:original_style_06,0.00019285131923138613,0.0031927869716343745,240
unseen_llm,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,relative_delta:original_style_07,0.0005743818218854201,0.003339157579660576,240
unseen_llm,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,relative_delta:original_style_08,7.470234983393461e-05,0.001296124605010233,240
unseen_llm,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,relative_delta:original_style_09,-1.4957099470740143e-05,0.001548245556171289,240
unseen_llm,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,relative_delta:lexical_00,0.0002108866583372911,0.0033464908953083,240
unseen_llm,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,relative_delta:lexical_01,0.0010009125141200864,0.0055859227594984035,240
unseen_llm,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,relative_delta:lexical_02,0.0008817486649521991,0.005356084095268546,240
unseen_llm,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,relative_delta:lexical_03,0.0007656497517082755,0.00385892855599487,240
unseen_llm,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,relative_delta:lexical_04,1.7993600843601668e-05,0.002235986300992864,240
unseen_llm,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,relative_delta:lexical_05,0.0016357505134532112,0.004367502318974965,240
unseen_llm,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,relative_delta:structural_syntax_00,0.0006986307803580991,0.004013755193615793,240
unseen_llm,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,relative_delta:structural_syntax_01,0.0002638841989833186,0.003399436805127298,240
unseen_llm,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,relative_delta:structural_syntax_02,0.002568039885170942,0.006096386224519443,240
unseen_llm,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,relative_delta:structural_syntax_03,0.003878752617183726,0.009628837973854262,240
unseen_llm,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,relative_delta:structural_syntax_04,8.357574516522313e-05,0.0012671357745891775,240
unseen_llm,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,relative_delta:structural_syntax_05,0.0005451272592604033,0.004890072884766431,240
unseen_llm,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,relative_delta:structural_syntax_06,0.0024223800493404007,0.007078519405426586,240
unseen_llm,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,relative_delta:structural_syntax_07,0.0004917789873530106,0.0016633100874478416,240
unseen_llm,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,relative_delta:formatting_layout_00,6.116751456863948e-05,0.002200631229009382,240
unseen_llm,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,relative_delta:formatting_layout_01,0.0005910840750422909,0.0036233043784878144,240
unseen_llm,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,relative_delta:formatting_layout_02,6.201951256688958e-05,0.0027443331760666936,240
unseen_llm,f18c06f33f3f7f4037c074c58543ed7ff96342108bb4d39838262b626974df62,relative_delta:formatting_layout_03,-0.00014081593529972116,0.0016981013352652334,240
